State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Haryana,BHIWANI,Maize,2000-01,Kharif,27.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Maize,1997-98,Kharif,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,FARIDABAD,Maize,1998-99,Kharif,323.0,Hectare,,Tonnes,0.0
Haryana,FARIDABAD,Maize,1999-00,Kharif,791.0,Hectare,2000.0,Tonnes,2.5284450063211126
Haryana,FARIDABAD,Maize,2000-01,Kharif,764.0,Hectare,2000.0,Tonnes,2.6178010471204187
Haryana,FATEHABAD,Maize,1998-99,Kharif,25.0,Hectare,,Tonnes,0.0
Haryana,FATEHABAD,Maize,1999-00,Kharif,114.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Maize,2000-01,Kharif,94.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Maize,1998-99,Kharif,13.0,Hectare,,Tonnes,0.0
Haryana,GURGAON,Maize,1999-00,Kharif,8.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Maize,2000-01,Kharif,8.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Maize,1998-99,Kharif,119.0,Hectare,,Tonnes,0.0
Haryana,HISAR,Maize,1999-00,Kharif,88.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Maize,2000-01,Kharif,138.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Maize,1998-99,Kharif,19.0,Hectare,,Tonnes,0.0
Haryana,JHAJJAR,Maize,1999-00,Kharif,33.0,Hectare,0.0,Tonnes,0.0
Haryana,JHAJJAR,Maize,2000-01,Kharif,25.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Maize,1997-98,Kharif,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,JIND,Maize,1998-99,Kharif,18.0,Hectare,,Tonnes,0.0
Haryana,JIND,Maize,1999-00,Kharif,4.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Maize,2000-01,Kharif,4.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Maize,1997-98,Kharif,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,KAITHAL,Maize,1998-99,Kharif,277.0,Hectare,,Tonnes,0.0
Haryana,KAITHAL,Maize,1999-00,Kharif,80.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Maize,2000-01,Kharif,155.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Maize,1997-98,Kharif,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,KARNAL,Maize,1998-99,Kharif,599.0,Hectare,2000.0,Tonnes,3.33889816360601
Haryana,KARNAL,Maize,1999-00,Kharif,599.0,Hectare,2000.0,Tonnes,3.33889816360601
Haryana,KARNAL,Maize,2000-01,Kharif,535.0,Hectare,2000.0,Tonnes,3.7383177570093458
Haryana,KURUKSHETRA,Maize,1997-98,Kharif,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,KURUKSHETRA,Maize,1998-99,Kharif,305.0,Hectare,2000.0,Tonnes,6.557377049180328
Haryana,KURUKSHETRA,Maize,1999-00,Kharif,183.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Maize,2000-01,Kharif,251.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Maize,1998-99,Kharif,4.0,Hectare,,Tonnes,0.0
Haryana,MAHENDRAGARH,Maize,1999-00,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Maize,2000-01,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,PANCHKULA,Maize,1997-98,Kharif,10000.0,Hectare,19000.0,Tonnes,1.9
Haryana,PANCHKULA,Maize,1998-99,Kharif,10543.0,Hectare,20000.0,Tonnes,1.8969932656739068
Haryana,PANCHKULA,Maize,1999-00,Kharif,10019.0,Hectare,25000.0,Tonnes,2.4952590078850183
Haryana,PANCHKULA,Maize,2000-01,Kharif,7196.0,Hectare,16000.0,Tonnes,2.2234574763757644
Haryana,PANIPAT,Maize,1998-99,Kharif,56.0,Hectare,,Tonnes,0.0
Haryana,PANIPAT,Maize,1999-00,Kharif,106.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Maize,2000-01,Kharif,13.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Maize,1999-00,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,ROHTAK,Maize,1998-99,Kharif,142.0,Hectare,,Tonnes,0.0
Haryana,ROHTAK,Maize,1999-00,Kharif,814.0,Hectare,2000.0,Tonnes,2.457002457002457
Haryana,ROHTAK,Maize,2000-01,Kharif,21.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Maize,1999-00,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Maize,2000-01,Kharif,3.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Maize,1998-99,Kharif,188.0,Hectare,,Tonnes,0.0
Haryana,SONIPAT,Maize,1999-00,Kharif,171.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Maize,2000-01,Kharif,196.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Maize,1997-98,Kharif,3000.0,Hectare,6000.0,Tonnes,2.0
Haryana,YAMUNANAGAR,Maize,1998-99,Kharif,1829.0,Hectare,4000.0,Tonnes,2.1869874248223073
Haryana,YAMUNANAGAR,Maize,1999-00,Kharif,1423.0,Hectare,3000.0,Tonnes,2.1082220660576247
Haryana,YAMUNANAGAR,Maize,2000-01,Kharif,1629.0,Hectare,4000.0,Tonnes,2.4554941682013505
Haryana,AMBALA,Masoor,1998-99,Rabi,2675.0,Hectare,1900.0,Tonnes,0.7102803738317757
Haryana,AMBALA,Masoor,1999-00,Rabi,1884.0,Hectare,1400.0,Tonnes,0.7430997876857749
Haryana,AMBALA,Masoor,2000-01,Rabi,1811.0,Hectare,1300.0,Tonnes,0.7178354500276091
Haryana,BHIWANI,Masoor,1998-99,Rabi,13.0,Hectare,,Tonnes,0.0
Haryana,BHIWANI,Masoor,1999-00,Rabi,13.0,Hectare,,Tonnes,0.0
Haryana,BHIWANI,Masoor,2000-01,Rabi,5.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Masoor,1998-99,Rabi,365.0,Hectare,200.0,Tonnes,0.547945205479452
Haryana,FARIDABAD,Masoor,1999-00,Rabi,297.0,Hectare,100.0,Tonnes,0.3367003367003367
Haryana,FARIDABAD,Masoor,2000-01,Rabi,34.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Masoor,1998-99,Rabi,30.0,Hectare,100.0,Tonnes,3.3333333333333335
Haryana,FATEHABAD,Masoor,1999-00,Rabi,28.0,Hectare,,Tonnes,0.0
Haryana,FATEHABAD,Masoor,2000-01,Rabi,27.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Masoor,1998-99,Rabi,2317.0,Hectare,700.0,Tonnes,0.3021148036253776
Haryana,GURGAON,Masoor,1999-00,Rabi,1823.0,Hectare,800.0,Tonnes,0.43883708173340646
Haryana,GURGAON,Masoor,2000-01,Rabi,352.0,Hectare,100.0,Tonnes,0.2840909090909091
Haryana,HISAR,Masoor,1999-00,Rabi,24.0,Hectare,,Tonnes,0.0
Haryana,HISAR,Masoor,2000-01,Rabi,41.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Masoor,1998-99,Rabi,132.0,Hectare,200.0,Tonnes,1.5151515151515151
Haryana,JIND,Masoor,1999-00,Rabi,82.0,Hectare,100.0,Tonnes,1.2195121951219512
Haryana,JIND,Masoor,2000-01,Rabi,72.0,Hectare,100.0,Tonnes,1.3888888888888888
Haryana,KAITHAL,Masoor,1998-99,Rabi,234.0,Hectare,300.0,Tonnes,1.2820512820512822
Haryana,KAITHAL,Masoor,1999-00,Rabi,213.0,Hectare,300.0,Tonnes,1.408450704225352
Haryana,KAITHAL,Masoor,2000-01,Rabi,219.0,Hectare,300.0,Tonnes,1.36986301369863
Haryana,KARNAL,Masoor,1998-99,Rabi,801.0,Hectare,700.0,Tonnes,0.8739076154806492
Haryana,KARNAL,Masoor,1999-00,Rabi,692.0,Hectare,700.0,Tonnes,1.0115606936416186
Haryana,KARNAL,Masoor,2000-01,Rabi,714.0,Hectare,600.0,Tonnes,0.8403361344537815
Haryana,KURUKSHETRA,Masoor,1998-99,Rabi,745.0,Hectare,900.0,Tonnes,1.2080536912751678
Haryana,KURUKSHETRA,Masoor,1999-00,Rabi,523.0,Hectare,600.0,Tonnes,1.147227533460803
Haryana,KURUKSHETRA,Masoor,2000-01,Rabi,668.0,Hectare,800.0,Tonnes,1.1976047904191616
Haryana,PANCHKULA,Masoor,1998-99,Rabi,757.0,Hectare,500.0,Tonnes,0.6605019815059445
Haryana,PANCHKULA,Masoor,1999-00,Rabi,700.0,Hectare,400.0,Tonnes,0.5714285714285714
Haryana,PANCHKULA,Masoor,2000-01,Rabi,457.0,Hectare,400.0,Tonnes,0.87527352297593
Haryana,PANIPAT,Masoor,1998-99,Rabi,72.0,Hectare,100.0,Tonnes,1.3888888888888888
Haryana,PANIPAT,Masoor,1999-00,Rabi,54.0,Hectare,100.0,Tonnes,1.8518518518518519
Haryana,PANIPAT,Masoor,2000-01,Rabi,52.0,Hectare,100.0,Tonnes,1.9230769230769231
Haryana,ROHTAK,Masoor,1998-99,Rabi,3.0,Hectare,,Tonnes,0.0
Haryana,ROHTAK,Masoor,1999-00,Rabi,2.0,Hectare,,Tonnes,0.0
Haryana,SIRSA,Masoor,1998-99,Rabi,22.0,Hectare,,Tonnes,0.0
Haryana,SIRSA,Masoor,1999-00,Rabi,41.0,Hectare,,Tonnes,0.0
Haryana,SIRSA,Masoor,2000-01,Rabi,33.0,Hectare,0.0,Tonnes,0.0
Haryana,SONIPAT,Masoor,1998-99,Rabi,8.0,Hectare,,Tonnes,0.0
Haryana,SONIPAT,Masoor,1999-00,Rabi,16.0,Hectare,,Tonnes,0.0
Haryana,SONIPAT,Masoor,2000-01,Rabi,16.0,Hectare,0.0,Tonnes,0.0
Haryana,YAMUNANAGAR,Masoor,1998-99,Rabi,2932.0,Hectare,2000.0,Tonnes,0.6821282401091405
Haryana,YAMUNANAGAR,Masoor,1999-00,Rabi,2258.0,Hectare,1700.0,Tonnes,0.7528786536758193
Haryana,YAMUNANAGAR,Masoor,2000-01,Rabi,1992.0,Hectare,1500.0,Tonnes,0.7530120481927711
Haryana,BHIWANI,Moong(Green Gram),1998-99,Kharif,5591.0,Hectare,1000.0,Tonnes,0.17885888034340905
Haryana,BHIWANI,Moong(Green Gram),1999-00,Kharif,2168.0,Hectare,300.0,Tonnes,0.13837638376383765
Haryana,BHIWANI,Moong(Green Gram),2000-01,Kharif,799.0,Hectare,100.0,Tonnes,0.1251564455569462
Haryana,FARIDABAD,Moong(Green Gram),1998-99,Kharif,368.0,Hectare,100.0,Tonnes,0.2717391304347826
Haryana,FARIDABAD,Moong(Green Gram),1999-00,Kharif,301.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Moong(Green Gram),2000-01,Kharif,319.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Moong(Green Gram),1998-99,Kharif,1911.0,Hectare,700.0,Tonnes,0.3663003663003663
Haryana,FATEHABAD,Moong(Green Gram),1999-00,Kharif,1059.0,Hectare,300.0,Tonnes,0.28328611898017
Haryana,FATEHABAD,Moong(Green Gram),2000-01,Kharif,699.0,Hectare,200.0,Tonnes,0.2861230329041488
Haryana,GURGAON,Moong(Green Gram),1998-99,Kharif,67.0,Hectare,,Tonnes,0.0
Haryana,GURGAON,Moong(Green Gram),1999-00,Kharif,78.0,Hectare,0.0,Tonnes,0.0
Haryana,GURGAON,Moong(Green Gram),2000-01,Kharif,37.0,Hectare,0.0,Tonnes,0.0
Haryana,HISAR,Moong(Green Gram),1998-99,Kharif,9129.0,Hectare,2700.0,Tonnes,0.29576076240552085
Haryana,HISAR,Moong(Green Gram),1999-00,Kharif,3977.0,Hectare,1000.0,Tonnes,0.25144581342720645
Haryana,HISAR,Moong(Green Gram),2000-01,Kharif,1984.0,Hectare,600.0,Tonnes,0.3024193548387097
Haryana,JHAJJAR,Moong(Green Gram),1998-99,Kharif,3.0,Hectare,,Tonnes,0.0
Haryana,JHAJJAR,Moong(Green Gram),2000-01,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Moong(Green Gram),1998-99,Kharif,21.0,Hectare,,Tonnes,0.0
Haryana,JIND,Moong(Green Gram),1999-00,Kharif,26.0,Hectare,0.0,Tonnes,0.0
Haryana,JIND,Moong(Green Gram),2000-01,Kharif,25.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Moong(Green Gram),1998-99,Kharif,10.0,Hectare,,Tonnes,0.0
Haryana,KAITHAL,Moong(Green Gram),1999-00,Kharif,5.0,Hectare,0.0,Tonnes,0.0
Haryana,KAITHAL,Moong(Green Gram),2000-01,Kharif,5.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Moong(Green Gram),1998-99,Kharif,12.0,Hectare,,Tonnes,0.0
Haryana,KARNAL,Moong(Green Gram),1999-00,Kharif,12.0,Hectare,0.0,Tonnes,0.0
Haryana,KARNAL,Moong(Green Gram),2000-01,Kharif,23.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Moong(Green Gram),1999-00,Kharif,37.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Moong(Green Gram),1998-99,Kharif,55.0,Hectare,,Tonnes,0.0
Haryana,MAHENDRAGARH,Moong(Green Gram),1999-00,Kharif,7.0,Hectare,0.0,Tonnes,0.0
Haryana,MAHENDRAGARH,Moong(Green Gram),2000-01,Kharif,18.0,Hectare,0.0,Tonnes,0.0
Haryana,PANCHKULA,Moong(Green Gram),1998-99,Kharif,3.0,Hectare,,Tonnes,0.0
Haryana,PANCHKULA,Moong(Green Gram),1999-00,Kharif,3.0,Hectare,0.0,Tonnes,0.0
Haryana,PANCHKULA,Moong(Green Gram),2000-01,Kharif,3.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Moong(Green Gram),1999-00,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Moong(Green Gram),1998-99,Kharif,2.0,Hectare,,Tonnes,0.0
Haryana,REWARI,Moong(Green Gram),1999-00,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Moong(Green Gram),2000-01,Kharif,9.0,Hectare,0.0,Tonnes,0.0
Haryana,ROHTAK,Moong(Green Gram),1998-99,Kharif,9.0,Hectare,,Tonnes,0.0
Haryana,ROHTAK,Moong(Green Gram),1999-00,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,ROHTAK,Moong(Green Gram),2000-01,Kharif,19.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Moong(Green Gram),1998-99,Kharif,3582.0,Hectare,900.0,Tonnes,0.25125628140703515
Haryana,SIRSA,Moong(Green Gram),1999-00,Kharif,2250.0,Hectare,400.0,Tonnes,0.17777777777777778
Haryana,SIRSA,Moong(Green Gram),2000-01,Kharif,1389.0,Hectare,300.0,Tonnes,0.2159827213822894
Haryana,YAMUNANAGAR,Moong(Green Gram),2000-01,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,AMBALA,Moth,1998-99,Kharif,1.0,Hectare,,Tonnes,0.0
Haryana,BHIWANI,Moth,1998-99,Kharif,86.0,Hectare,,Tonnes,0.0
Haryana,BHIWANI,Moth,1999-00,Kharif,41.0,Hectare,0.0,Tonnes,0.0
Haryana,BHIWANI,Moth,2000-01,Kharif,62.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Moth,1998-99,Kharif,1992.0,Hectare,400.0,Tonnes,0.20080321285140562
Haryana,FATEHABAD,Moth,1998-99,Kharif,1.0,Hectare,,Tonnes,0.0
Haryana,FATEHABAD,Moth,2000-01,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Moth,1999-00,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Moth,1998-99,Kharif,1.0,Hectare,,Tonnes,0.0
Haryana,REWARI,Moth,1999-00,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,ROHTAK,Moth,1998-99,Kharif,86.0,Hectare,,Tonnes,0.0
Haryana,ROHTAK,Moth,1999-00,Kharif,2.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Moth,1998-99,Kharif,22.0,Hectare,,Tonnes,0.0
Haryana,SIRSA,Moth,1999-00,Kharif,54.0,Hectare,0.0,Tonnes,0.0
Haryana,SIRSA,Moth,2000-01,Kharif,59.0,Hectare,0.0,Tonnes,0.0
Haryana,AMBALA,Onion,1998-99,Whole Year,898.0,Hectare,12100.0,Tonnes,13.474387527839644
Haryana,AMBALA,Onion,1999-00,Whole Year,680.0,Hectare,9800.0,Tonnes,14.411764705882353
Haryana,AMBALA,Onion,2000-01,Whole Year,1048.0,Hectare,14200.0,Tonnes,13.549618320610687
Haryana,BHIWANI,Onion,1998-99,Whole Year,19.0,Hectare,400.0,Tonnes,21.05263157894737
Haryana,BHIWANI,Onion,1999-00,Whole Year,133.0,Hectare,1300.0,Tonnes,9.774436090225564
Haryana,BHIWANI,Onion,2000-01,Whole Year,139.0,Hectare,1600.0,Tonnes,11.510791366906474
Haryana,FARIDABAD,Onion,1998-99,Whole Year,1.0,Hectare,,Tonnes,0.0
Haryana,FARIDABAD,Onion,1999-00,Whole Year,1.0,Hectare,,Tonnes,0.0
Haryana,FATEHABAD,Onion,1999-00,Whole Year,2.0,Hectare,,Tonnes,0.0
Haryana,FATEHABAD,Onion,2000-01,Whole Year,9.0,Hectare,200.0,Tonnes,22.22222222222222
Haryana,GURGAON,Onion,1998-99,Whole Year,49.0,Hectare,600.0,Tonnes,12.244897959183673
Haryana,GURGAON,Onion,1999-00,Whole Year,851.0,Hectare,11300.0,Tonnes,13.27849588719154
Haryana,GURGAON,Onion,2000-01,Whole Year,1219.0,Hectare,14600.0,Tonnes,11.977030352748153
Haryana,HISAR,Onion,1998-99,Whole Year,13.0,Hectare,200.0,Tonnes,15.384615384615385
Haryana,HISAR,Onion,1999-00,Whole Year,12.0,Hectare,200.0,Tonnes,16.666666666666668
Haryana,JHAJJAR,Onion,1998-99,Whole Year,9.0,Hectare,100.0,Tonnes,11.11111111111111
Haryana,JHAJJAR,Onion,1999-00,Whole Year,55.0,Hectare,1200.0,Tonnes,21.818181818181817
Haryana,JHAJJAR,Onion,2000-01,Whole Year,35.0,Hectare,800.0,Tonnes,22.857142857142858
Haryana,JIND,Onion,1998-99,Whole Year,35.0,Hectare,800.0,Tonnes,22.857142857142858
Haryana,KAITHAL,Onion,1998-99,Whole Year,166.0,Hectare,2500.0,Tonnes,15.060240963855422
Haryana,KAITHAL,Onion,1999-00,Whole Year,288.0,Hectare,4100.0,Tonnes,14.23611111111111
Haryana,KAITHAL,Onion,2000-01,Whole Year,160.0,Hectare,2200.0,Tonnes,13.75
Haryana,KARNAL,Onion,2000-01,Whole Year,161.0,Hectare,2600.0,Tonnes,16.149068322981368
Haryana,KURUKSHETRA,Onion,1998-99,Whole Year,3003.0,Hectare,34700.0,Tonnes,11.555111555111555
Haryana,KURUKSHETRA,Onion,1999-00,Whole Year,46.0,Hectare,700.0,Tonnes,15.217391304347826
Haryana,KURUKSHETRA,Onion,2000-01,Whole Year,2.0,Hectare,,Tonnes,0.0
Haryana,MAHENDRAGARH,Onion,1998-99,Whole Year,11.0,Hectare,200.0,Tonnes,18.181818181818183
Haryana,PANCHKULA,Onion,1998-99,Whole Year,23.0,Hectare,200.0,Tonnes,8.695652173913043
Haryana,PANCHKULA,Onion,1999-00,Whole Year,176.0,Hectare,2500.0,Tonnes,14.204545454545455
Haryana,PANCHKULA,Onion,2000-01,Whole Year,290.0,Hectare,2300.0,Tonnes,7.931034482758621
Haryana,PANIPAT,Onion,1998-99,Whole Year,143.0,Hectare,3100.0,Tonnes,21.678321678321677
Haryana,PANIPAT,Onion,1999-00,Whole Year,45.0,Hectare,300.0,Tonnes,6.666666666666667
Haryana,PANIPAT,Onion,2000-01,Whole Year,30.0,Hectare,500.0,Tonnes,16.666666666666668
Haryana,REWARI,Onion,1998-99,Whole Year,76.0,Hectare,800.0,Tonnes,10.526315789473685
Haryana,REWARI,Onion,1999-00,Whole Year,71.0,Hectare,1000.0,Tonnes,14.084507042253522
Haryana,REWARI,Onion,2000-01,Whole Year,59.0,Hectare,900.0,Tonnes,15.254237288135593
Haryana,ROHTAK,Onion,1998-99,Whole Year,8.0,Hectare,200.0,Tonnes,25.0
Haryana,ROHTAK,Onion,1999-00,Whole Year,30.0,Hectare,400.0,Tonnes,13.333333333333334
Haryana,ROHTAK,Onion,2000-01,Whole Year,18.0,Hectare,400.0,Tonnes,22.22222222222222
Haryana,SIRSA,Onion,1998-99,Whole Year,2.0,Hectare,,Tonnes,0.0
Haryana,SIRSA,Onion,1999-00,Whole Year,4.0,Hectare,100.0,Tonnes,25.0
Haryana,SIRSA,Onion,2000-01,Whole Year,17.0,Hectare,300.0,Tonnes,17.647058823529413
Haryana,SONIPAT,Onion,1998-99,Whole Year,79.0,Hectare,1200.0,Tonnes,15.189873417721518
Haryana,SONIPAT,Onion,2000-01,Whole Year,147.0,Hectare,2300.0,Tonnes,15.646258503401361
Haryana,YAMUNANAGAR,Onion,1998-99,Whole Year,172.0,Hectare,2600.0,Tonnes,15.116279069767442
Haryana,YAMUNANAGAR,Onion,1999-00,Whole Year,275.0,Hectare,3900.0,Tonnes,14.181818181818182
Haryana,YAMUNANAGAR,Onion,2000-01,Whole Year,85.0,Hectare,1400.0,Tonnes,16.470588235294116
Haryana,AMBALA,Other Rabi pulses,1997-98,Rabi,25000.0,Hectare,18000.0,Tonnes,0.72
Haryana,FARIDABAD,Other Rabi pulses,1997-98,Rabi,6000.0,Hectare,2000.0,Tonnes,0.3333333333333333
Haryana,GURGAON,Other Rabi pulses,1997-98,Rabi,2000.0,Hectare,1000.0,Tonnes,0.5
Haryana,HISAR,Other Rabi pulses,1997-98,Rabi,2000.0,Hectare,3000.0,Tonnes,1.5
Haryana,JHAJJAR,Other Rabi pulses,1997-98,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,JIND,Other Rabi pulses,1997-98,Rabi,2000.0,Hectare,2000.0,Tonnes,1.0
Haryana,KAITHAL,Other Rabi pulses,1997-98,Rabi,4000.0,Hectare,4000.0,Tonnes,1.0
Haryana,KARNAL,Other Rabi pulses,1997-98,Rabi,12000.0,Hectare,10000.0,Tonnes,0.8333333333333334
Haryana,KURUKSHETRA,Other Rabi pulses,1997-98,Rabi,8000.0,Hectare,9000.0,Tonnes,1.125
Haryana,PANCHKULA,Other Rabi pulses,1997-98,Rabi,7000.0,Hectare,4000.0,Tonnes,0.5714285714285714
Haryana,PANIPAT,Other Rabi pulses,1997-98,Rabi,3000.0,Hectare,4000.0,Tonnes,1.3333333333333333
Haryana,ROHTAK,Other Rabi pulses,1997-98,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,YAMUNANAGAR,Other Rabi pulses,1997-98,Rabi,31000.0,Hectare,19000.0,Tonnes,0.6129032258064516
Haryana,AMBALA,Other Kharif pulses,1997-98,Kharif,1000.0,Hectare,600.0,Tonnes,0.6
Haryana,BHIWANI,Other Kharif pulses,1997-98,Kharif,8800.0,Hectare,3800.0,Tonnes,0.4318181818181818
Haryana,BHIWANI,Other Kharif pulses,2000-01,Kharif,1.0,Hectare,0.0,Tonnes,0.0
Haryana,FARIDABAD,Other Kharif pulses,1997-98,Kharif,6800.0,Hectare,4500.0,Tonnes,0.6617647058823529
Haryana,FARIDABAD,Other Kharif pulses,2000-01,Kharif,2761.0,Hectare,500.0,Tonnes,0.18109380659181457
Haryana,FATEHABAD,Other Kharif pulses,1997-98,Kharif,1700.0,Hectare,1300.0,Tonnes,0.7647058823529411
Haryana,GURGAON,Other Kharif pulses,1997-98,Kharif,4400.0,Hectare,2200.0,Tonnes,0.5
Haryana,HISAR,Other Kharif pulses,1997-98,Kharif,5300.0,Hectare,3600.0,Tonnes,0.6792452830188679
Haryana,JHAJJAR,Other Kharif pulses,1997-98,Kharif,2600.0,Hectare,2100.0,Tonnes,0.8076923076923077
Haryana,JIND,Other Kharif pulses,1997-98,Kharif,500.0,Hectare,400.0,Tonnes,0.8
Haryana,KAITHAL,Other Kharif pulses,1997-98,Kharif,100.0,Hectare,100.0,Tonnes,1.0
Haryana,KARNAL,Other Kharif pulses,1997-98,Kharif,800.0,Hectare,900.0,Tonnes,1.125
Haryana,KARNAL,Other Kharif pulses,2000-01,Kharif,122.0,Hectare,0.0,Tonnes,0.0
Haryana,KURUKSHETRA,Other Kharif pulses,1997-98,Kharif,400.0,Hectare,300.0,Tonnes,0.75
Haryana,MAHENDRAGARH,Other Kharif pulses,1997-98,Kharif,1300.0,Hectare,600.0,Tonnes,0.46153846153846156
Haryana,PANCHKULA,Other Kharif pulses,1997-98,Kharif,1600.0,Hectare,1100.0,Tonnes,0.6875
Haryana,PANCHKULA,Other Kharif pulses,2000-01,Kharif,195.0,Hectare,0.0,Tonnes,0.0
Haryana,PANIPAT,Other Kharif pulses,1997-98,Kharif,1300.0,Hectare,1600.0,Tonnes,1.2307692307692308
Haryana,PANIPAT,Other Kharif pulses,2000-01,Kharif,7.0,Hectare,0.0,Tonnes,0.0
Haryana,REWARI,Other Kharif pulses,1997-98,Kharif,1300.0,Hectare,600.0,Tonnes,0.46153846153846156
Haryana,ROHTAK,Other Kharif pulses,1997-98,Kharif,5500.0,Hectare,4200.0,Tonnes,0.7636363636363637
Haryana,SIRSA,Other Kharif pulses,1997-98,Kharif,2500.0,Hectare,1200.0,Tonnes,0.48
Haryana,SONIPAT,Other Kharif pulses,1997-98,Kharif,18000.0,Hectare,30000.0,Tonnes,1.6666666666666667
Haryana,YAMUNANAGAR,Other Kharif pulses,1997-98,Kharif,600.0,Hectare,300.0,Tonnes,0.5
Haryana,YAMUNANAGAR,Other Kharif pulses,2000-01,Kharif,372.0,Hectare,100.0,Tonnes,0.26881720430107525
Haryana,AMBALA,Peas & beans (Pulses),1998-99,Rabi,59.0,Hectare,100.0,Tonnes,1.694915254237288
Haryana,AMBALA,Peas & beans (Pulses),1999-00,Rabi,36.0,Hectare,0.0,Tonnes,0.0
Haryana,AMBALA,Peas & beans (Pulses),2000-01,Rabi,61.0,Hectare,100.0,Tonnes,1.639344262295082
Haryana,BHIWANI,Peas & beans (Pulses),1998-99,Rabi,8.0,Hectare,,Tonnes,0.0
Haryana,FARIDABAD,Peas & beans (Pulses),1998-99,Rabi,115.0,Hectare,100.0,Tonnes,0.8695652173913043
Haryana,FARIDABAD,Peas & beans (Pulses),1999-00,Rabi,50.0,Hectare,,Tonnes,0.0
Haryana,FARIDABAD,Peas & beans (Pulses),2000-01,Rabi,28.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Peas & beans (Pulses),1999-00,Rabi,15.0,Hectare,0.0,Tonnes,0.0
Haryana,FATEHABAD,Peas & beans (Pulses),2000-01,Rabi,54.0,Hectare,100.0,Tonnes,1.8518518518518519
Haryana,GURGAON,Peas & beans (Pulses),1998-99,Rabi,212.0,Hectare,100.0,Tonnes,0.4716981132075472
Haryana,GURGAON,Peas & beans (Pulses),1999-00,Rabi,155.0,Hectare,100.0,Tonnes,0.6451612903225806
Haryana,GURGAON,Peas & beans (Pulses),2000-01,Rabi,203.0,Hectare,100.0,Tonnes,0.49261083743842365
